technique,T1001,T1003,T1005,T1006,T1007,T1008,T1010,T1011,T1012,T1014,T1016,T1018,T1020,T1021,T1025,T1027,T1029,T1030,T1033,T1036,T1037,T1039,T1040,T1041,T1046,T1047,T1048,T1049,T1052,T1053,T1055,T1056,T1057,T1059,T1068,T1069,T1070,T1071,T1072,T1074,T1078,T1080,T1082,T1083,T1087,T1090,T1091,T1092,T1095,T1098,T1102,T1104,T1105,T1106,T1110,T1111,T1112,T1113,T1114,T1115,T1119,T1120,T1123,T1124,T1125,T1127,T1129,T1132,T1133,T1134,T1135,T1136,T1137,T1140,T1176,T1185,T1187,T1189,T1190,T1195,T1197,T1199,T1200,T1201,T1202,T1203,T1204,T1205,T1207,T1210,T1211,T1212,T1213,T1216,T1217,T1218,T1219,T1220,T1221,T1222,T1480,T1482,T1484,T1485,T1486,T1489,T1490,T1491,T1495,T1496,T1497,T1498,T1499,T1505,T1518,T1525,T1526,T1528,T1529,T1530,T1531,T1534,T1535,T1537,T1538,T1539,T1542,T1543,T1546,T1547,T1548,T1550,T1552,T1553,T1554,T1555,T1556,T1557,T1558,T1559,T1560,T1561,T1562,T1563,T1564,T1565,T1566,T1567,T1568,T1569,T1570,T1571,T1572,T1573,T1574,T1578,T1580,T1583,T1584,T1585,T1586,T1587,T1588,T1589,T1590,T1591,T1592,T1593,T1594,T1595,T1596,T1597,T1598,T1599,T1600,T1601,T1602,T1606,T1608,T1609,T1610,T1611,T1612,T1613,T1614,T1615,T1619,T1620,T1621,T1622,T1647,T1648,T1649,T1650,T1651,T1652,T1653,T1654,T1657,T1659,T1665,T1666,T1667,T1668,T1669,T1671,T1673,T1674,T1675,T1677,T1678,T1679,T1680,T1681,T1682,T1683,T1684,T1685,T1686,T1687,T1688,T1689,T1690
T1001,0.01170462,0.00054828147,0.0037259587,0.00017124846,0.00076748226,0.0079085267,0.00076748226,0.031634107,0.00076748226,0.00017124846,0.00090396329,0.00076748226,0.031634107,0.0014903835,0.0031634107,0.0002017015,0.031634107,0.031634107,0.00076748226,0.0002017015,0.00010386746,0.0031634107,0.00076748226,0.037259586,0.00090396329,3.8210722e-05,0.031634107,0.00076748226,0.031634107,0.00012233816,0.0002017015,0.0037259587,0.00090396329,4.5005718e-05,0.00010386746,0.00076748226,0.0002017015,0.0093148966,0.0012653643,0.0037259587,0.0002017015,0.0012653643,0.00090396329,0.00090396329,0.00076748226,0.0093148966,0.0012653643,0.0079085267,0.0093148966,0.00012233816,0.0079085267,0.0079085267,0.0093148966,3.8210722e-05,0.00054828147,0.00046550153,0.00028234096,0.0037259587,0.0031634107,0.0031634107,0.0031634107,0.00076748226,0.0031634107,0.00076748226,0.0031634107,0.0002017015,3.8210722e-05,0.13526142,7.420186e-05,0.00017124846,0.00076748226,7.420186e-05,6.2998809e-05,0.0002017015,6.2998809e-05,0.0037259587,0.00046550153,2.3175987e-05,2.7297362e-05,2.7297362e-05,0.00017124846,2.3175987e-05,2.3175987e-05,0.00076748226,0.00017124846,4.5005718e-05,4.5005718e-05,0.0079085267,0.00028234096,0.0012653643,0.00017124846,0.00046550153,0.0031634107,0.00017124846,0.00076748226,0.0002017015,0.0093148966,0.00017124846,0.0002017015,0.00033254953,0.00017124846,0.00076748226,0.00028234096,0.020562169,0.020562169,0.020562169,0.020562169,0.020562169,0.020562169,0.024218731,0.00076748226,0.020562169,0.020562169,6.2998809e-05,0.00076748226,6.2998809e-05,0.00076748226,0.00046550153,0.020562169,0.0031634107,0.020562169,0.0012653643,0.00017124846,0.031634107,0.00076748226,0.00046550153,0.00017124846,0.00012233816,0.00012233816,0.00012233816,0.00010386746,0.0012653643,0.00054828147,0.00028234096,6.2998809e-05,0.00046550153,0.00046550153,0.0031634107,0.00046550153,3.8210722e-05,0.0031634107,0.020562169,0,0.0012653643,0.00017124846,0.020562169,2.7297362e-05,0.031634107,0.0093148966,3.8210722e-05,0.0012653643,0.0079085267,0.0079085267,0.0093148966,0.0002017015,0.00028234096,0.00076748226,1.4056959e-05,1.4056959e-05,1.4056959e-05,1.4056959e-05,1.4056959e-05,1.4056959e-05,8.525989e-06,8.525989e-06,8.525989e-06,8.525989e-06,8.525989e-06,8.525989e-06,8.525989e-06,8.525989e-06,8.525989e-06,8.525989e-06,0.00028234096,0.00028234096,0.00028234096,0.0031634107,0.00046550153,1.4056959e-05,3.8210722e-05,3.8210722e-05,0.00010386746,0.00017124846,0.00076748226,0.00076748226,0.00076748226,0.00076748226,0.0002017015,0.00046550153,0.00076748226,0.00028234096,3.8210722e-05,0.00046550153,1.4056959e-05,3.8210722e-05,0.00076748226,6.2998809e-05,0.00076748226,0.020562169,0.0079085267,0.0079085267,0.00028234096,0.020562169,6.2998809e-05,2.3175987e-05,6.2998809e-05,0.00076748226,3.8210722e-05,3.8210722e-05,3.8210722e-05,0.00017124846,0.00017124846,0.00076748226,8.525989e-06,8.525989e-06,1.4056959e-05,0.00017124846,0.00028234096,0.00028234096,0.00028234096,0.00028234096,0.00028234096,0.00028234096
T1003,0.0048424359,0.0055567123,0.0067581636,0.00060072567,0.015018141,0.0048424359,0.015018141,0.0034697569,0.015018141,0.00060072567,0.015018141,0.015018141,0.0034697569,0.039798075,0.0067581636,0.00060072567,0.0034697569,0.0034697569,0.015018141,0.00060072567,0.00036435854,0.0067581636,0.015018141,0.0034697569,0.015018141,0.00013404003,0.0034697569,0.015018141,0.0034697569,0.00036435854,0.00060072567,0.0067581636,0.015018141,0.00013404003,0.00036435854,0.015018141,0.00060072567,0.0048424359,0.0097617919,0.0067581636,6.0072567e-05,0.0097617919,0.015018141,0.0039795527,0.015018141,0.0048424359,0.0097617919,0.0048424359,0.0048424359,0.00036435854,0.0048424359,0.0048424359,0.0048424359,0.00013404003,0.0037545354,0.0037545354,0.0015018142,0.0067581636,0.0067581636,0.0067581636,0.0067581636,0.015018141,0.0067581636,0.015018141,0.0067581636,0.00060072567,0.00013404003,0.0048424359,0.00022099463,0.00060072567,0.015018141,0.0077300653,0.00022099463,0.00060072567,0.00022099463,0.0067581636,0.0037545354,8.1299392e-05,8.1299392e-05,8.1299392e-05,0.00060072567,8.1299392e-05,8.1299392e-05,0.015018141,0.00060072567,0.00013404003,0.00013404003,0.0048424359,0.0015018142,0.0097617919,0.00060072567,0.0037545354,0.0067581636,0.00060072567,0.015018141,0.00060072567,0.0048424359,0.00060072567,0.00060072567,0.0015018142,0.00060072567,0.015018141,0.0015018142,0.0024861895,0.0024861895,0.0024861895,0.0024861895,0.0024861895,0.0024861895,0.0024861895,0.015018141,0.0024861895,0.0024861895,0.00022099463,0.015018141,0.00022099463,0.015018141,0.0037545354,0.0024861895,0.0067581636,0.0024861895,0.0097617919,0.00060072567,0.0034697569,0.015018141,0.0037545354,0.00060072567,0.00036435854,0.00036435854,0.00036435854,0.00036435854,0.0097617919,0.0037545354,0.0015018142,0.00022099463,0.0037545354,0.0037545354,0.0067581636,0.0037545354,0.00013404003,0.0067581636,0.0024861895,0,0.0097617919,0.00060072567,0.0024861895,8.1299392e-05,0.0034697569,0.0048424359,0.00013404003,0.0097617919,0.0048424359,0.0048424359,0.0048424359,0.00060072567,0.0015018142,0.015018141,4.931058e-05,4.931058e-05,4.931058e-05,4.931058e-05,4.931058e-05,4.931058e-05,2.9908384e-05,2.9908384e-05,2.9908384e-05,2.9908384e-05,2.9908384e-05,2.9908384e-05,2.9908384e-05,2.9908384e-05,2.9908384e-05,2.9908384e-05,0.0015018142,0.0015018142,0.0015018142,0.0067581636,0.0037545354,4.931058e-05,0.00013404003,0.00013404003,0.00036435854,0.00060072567,0.015018141,0.015018141,0.015018141,0.015018141,0.00060072567,0.0037545354,0.015018141,0.0015018142,0.00013404003,0.0037545354,4.931058e-05,0.00013404003,0.015018141,0.00022099463,0.015018141,0.0024861895,0.0048424359,0.0048424359,0.0015018142,0.0024861895,0.00022099463,8.1299392e-05,0.00022099463,0.015018141,0.00013404003,0.00013404003,0.00013404003,0.00060072567,0.00060072567,0.015018141,2.9908384e-05,2.9908384e-05,4.931058e-05,0.00060072567,0.0015018142,0.0015018142,0.0015018142,0.0015018142,0.0015018142,0.0015018142
T1005,0.02519361,0.00061122791,0.0093216358,0.0002248582,0.0010077444,0.02519361,0.0010077444,0.016375847,0.0010077444,0.0002248582,0.0010077444,0.0010077444,0.016375847,0.0025193611,0.0062984026,0.0002248582,0.016375847,0.016375847,0.0010077444,0.0002248582,0.0001363834,0.0062984026,0.0010077444,0.041569457,0.0010077444,5.0172665e-05,0.016375847,0.0010077444,0.016375847,0.0001363834,0.0002248582,0.0062984026,0.0010077444,5.0172665e-05,0.0001363834,0.0010077444,0.0002248582,0.02519361,0.0025193611,0.0062984026,0.0002248582,0.0025193611,0.0010077444,0.0010077444,0.0010077444,0.02519361,0.0025193611,0.02519361,0.02519361,0.0001363834,0.02519361,0.02519361,0.02519361,5.0172665e-05,0.00061122791,0.00061122791,0.00037072848,0.0062984026,0.0062984026,0.0062984026,0.0062984026,0.0010077444,0.0062984026,0.0010077444,0.0062984026,0.0002248582,5.0172665e-05,0.02519361,8.2720724e-05,0.0002248582,0.0010077444,8.2720724e-05,8.2720724e-05,0.0002248582,8.2720724e-05,0.0062984026,0.00061122791,3.043127e-05,3.043127e-05,3.043127e-05,0.0002248582,3.043127e-05,3.043127e-05,0.0010077444,0.0002248582,5.0172665e-05,5.0172665e-05,0.02519361,0.00037072848,0.0025193611,0.0002248582,0.00061122791,0.0062984026,0.0002248582,0.0010077444,0.0002248582,0.02519361,0.0002248582,0.0002248582,0.00037072848,0.0002248582,0.0010077444,0.00037072848,0.011337125,0.011337125,0.011337125,0.011337125,0.011337125,0.011337125,0.011337125,0.0010077444,0.011337125,0.011337125,8.2720724e-05,0.0010077444,8.2720724e-05,0.0010077444,0.00061122791,0.011337125,0.0062984026,0.011337125,0.0025193611,0.0002248582,0.016375847,0.0010077444,0.00061122791,0.0002248582,0.0001363834,0.0001363834,0.0001363834,0.0001363834,0.0025193611,0.00061122791,0.00037072848,8.2720724e-05,0.00061122791,0.00061122791,0.0062984026,0.00061122791,5.0172665e-05,0.0062984026,0.011337125,0,0.0025193611,0.0002248582,0.011337125,3.043127e-05,0.016375847,0.02519361,5.0172665e-05,0.0025193611,0.02519361,0.02519361,0.037790415,0.0002248582,0.00037072848,0.0010077444,1.8457508e-05,1.8457508e-05,1.8457508e-05,1.8457508e-05,1.8457508e-05,1.8457508e-05,1.1195054e-05,1.1195054e-05,1.1195054e-05,1.1195054e-05,1.1195054e-05,1.1195054e-05,1.1195054e-05,1.1195054e-05,1.1195054e-05,1.1195054e-05,0.00037072848,0.00037072848,0.00037072848,0.0062984026,0.00061122791,1.8457508e-05,5.0172665e-05,5.0172665e-05,0.0001363834,0.0002248582,0.0010077444,0.0010077444,0.0010077444,0.0010077444,0.0002248582,0.00061122791,0.0010077444,0.00037072848,5.0172665e-05,0.00061122791,1.8457508e-05,5.0172665e-05,0.0010077444,8.2720724e-05,0.0010077444,0.011337125,0.02519361,0.02519361,0.00037072848,0.011337125,8.2720724e-05,3.043127e-05,8.2720724e-05,0.0010077444,5.0172665e-05,5.0172665e-05,5.0172665e-05,0.0002248582,0.0002248582,0.0010077444,1.1195054e-05,1.1195054e-05,1.8457508e-05,0.0002248582,0.00037072848,0.00037072848,0.00037072848,0.00037072848,0.00037072848,0.00037072848
T1006,0.0025944972,0.010187052,0.0036209125,0.0057987835,0.0070525745,0.0025944972,0.0070525745,0.0018590385,0.0070525745,0.003918097,0.0070525745,0.0070525745,0.0018590385,0.0050533905,0.0036209125,0.003918097,0.0018590385,0.0018590385,0.0070525745,0.003918097,0.0015672388,0.0036209125,0.010187052,0.0018590385,0.0070525745,0.00038023136,0.0018590385,0.0070525745,0.0018590385,0.0015672388,0.003918097,0.010187052,0.0070525745,0.00038023136,0.0015672388,0.0070525745,0.003918097,0.0025944972,0.0050533905,0.0036209125,0.003918097,0.0050533905,0.0070525745,0.0070525745,0.0070525745,0.0025944972,0.0050533905,0.0025944972,0.0025944972,0.0015672388,0.0025944972,0.0025944972,0.0025944972,0.00038023136,0.010187052,0.010187052,0.015672388,0.0036209125,0.0036209125,0.0036209125,0.0036209125,0.0070525745,0.0036209125,0.0070525745,0.0036209125,0.003918097,0.00038023136,0.0025944972,0.00062689553,0.003918097,0.0070525745,0.00062689553,0.00062689553,0.003918097,0.00062689553,0.0036209125,0.010187052,0.00023062199,0.00023062199,0.00023062199,0.003918097,0.00023062199,0.00023062199,0.0070525745,0.003918097,0.00038023136,0.00038023136,0.003918097,0.015672388,0.0050533905,0.003918097,0.010187052,0.0036209125,0.003918097,0.0070525745,0.003918097,0.0025944972,0.003918097,0.003918097,0.015672388,0.003918097,0.0070525745,0.015672388,0.0013320593,0.0013320593,0.0013320593,0.0013320593,0.0013320593,0.0013320593,0.0013320593,0.0070525745,0.0013320593,0.0013320593,0.00062689553,0.0070525745,0.00062689553,0.0070525745,0.010187052,0.0013320593,0.0036209125,0.0013320593,0.0050533905,0.003918097,0.0018590385,0.0070525745,0.010187052,0.003918097,0.0015672388,0.0015672388,0.0015672388,0.0015672388,0.0050533905,0.010187052,0.015672388,0.00062689553,0.010187052,0.015672388,0.010187052,0.010187052,0.00038023136,0.0036209125,0.0013320593,0,0.0050533905,0.003918097,0.0013320593,0.00023062199,0.0018590385,0.0025944972,0.00038023136,0.0050533905,0.0025944972,0.0025944972,0.0025944972,0.003918097,0.015672388,0.0070525745,0.00013987931,0.00013987931,0.00013987931,0.00013987931,0.00013987931,0.00013987931,8.4841097e-05,8.4841097e-05,8.4841097e-05,8.4841097e-05,8.4841097e-05,8.4841097e-05,8.4841097e-05,8.4841097e-05,8.4841097e-05,8.4841097e-05,0.015672388,0.015672388,0.015672388,0.0036209125,0.010187052,0.00013987931,0.00038023136,0.00038023136,0.0015672388,0.003918097,0.0070525745,0.0070525745,0.0070525745,0.0070525745,0.003918097,0.010187052,0.0070525745,0.015672388,0.00038023136,0.010187052,0.00013987931,0.00038023136,0.0070525745,0.00062689553,0.0070525745,0.0013320593,0.0025944972,0.0025944972,0.015672388,0.0013320593,0.00062689553,0.00023062199,0.00062689553,0.0070525745,0.00038023136,0.00038023136,0.00038023136,0.003918097,0.003918097,0.0070525745,8.4841097e-05,8.4841097e-05,0.00013987931,0.003918097,0.015672388,0.015672388,0.015672388,0.015672388,0.015672388,0.015672388
T1007,0.0081726171,0.0021630572,0.014059872,0.00044061716,0.0067197074,0.0081726171,0.0045403428,0.005855936,0.0045403428,0.00044061716,0.005407643,0.0045403428,0.005855936,0.021630572,0.011804891,0.00052478423,0.005855936,0.005855936,0.0045403428,0.00052478423,0.00026724782,0.011804891,0.0045403428,0.006974542,0.005407643,9.8314991e-05,0.005855936,0.0045403428,0.005855936,0.00031829773,0.00052478423,0.014059872,0.005407643,0.00011709521,0.00026724782,0.0045403428,0.00052478423,0.0097337574,0.018161371,0.014059872,0.00052478423,0.018161371,0.005407643,0.005407643,0.0045403428,0.0097337574,0.018161371,0.0081726171,0.0097337574,0.00031829773,0.0081726171,0.0081726171,0.0097337574,9.8314991e-05,0.0021630572,0.0018161371,0.00072645487,0.014059872,0.011804891,0.011804891,0.011804891,0.0045403428,0.011804891,0.0045403428,0.011804891,0.00052478423,9.8314991e-05,0.0081726171,0.00019305734,0.00044061716,0.0045403428,0.00019305734,0.00016209401,0.00052478423,0.00016209401,0.014059872,0.0018161371,5.9631064e-05,7.1021841e-05,7.1021841e-05,0.00044061716,5.9631064e-05,5.9631064e-05,0.0045403428,0.00044061716,0.00011709521,0.00011709521,0.0081726171,0.00072645487,0.018161371,0.00044061716,0.0018161371,0.011804891,0.00044061716,0.0045403428,0.00052478423,0.0097337574,0.00044061716,0.00052478423,0.0008652229,0.00044061716,0.0045403428,0.00072645487,0.0041959615,0.0041959615,0.13013834,0.0041959615,0.0041959615,0.0041959615,0.0049974777,0.0045403428,0.0041959615,0.0041959615,0.00016209401,0.0045403428,0.00016209401,0.0045403428,0.0018161371,0.0041959615,0.011804891,0.0041959615,0.018161371,0.00044061716,0.005855936,0.0045403428,0.0018161371,0.00044061716,0.00031829773,0.00031829773,0.00031829773,0.00026724782,0.018161371,0.0021630572,0.00072645487,0.00016209401,0.0018161371,0.0018161371,0.011804891,0.0018161371,9.8314991e-05,0.011804891,0.0041959615,0,0.018161371,0.00044061716,0.0041959615,7.1021841e-05,0.005855936,0.0097337574,9.8314991e-05,0.018161371,0.0081726171,0.0081726171,0.0097337574,0.00052478423,0.00072645487,0.0045403428,3.6168076e-05,3.6168076e-05,3.6168076e-05,3.6168076e-05,3.6168076e-05,3.6168076e-05,2.1937054e-05,2.1937054e-05,2.1937054e-05,2.1937054e-05,2.1937054e-05,2.1937054e-05,2.1937054e-05,2.1937054e-05,2.1937054e-05,2.1937054e-05,0.00072645487,0.00072645487,0.00072645487,0.011804891,0.0018161371,3.6168076e-05,9.8314991e-05,9.8314991e-05,0.00026724782,0.00044061716,0.0045403428,0.0045403428,0.0045403428,0.0045403428,0.00052478423,0.0018161371,0.0045403428,0.00072645487,9.8314991e-05,0.0018161371,3.6168076e-05,9.8314991e-05,0.0045403428,0.00016209401,0.0045403428,0.0041959615,0.0081726171,0.0081726171,0.00072645487,0.0041959615,0.00016209401,5.9631064e-05,0.00016209401,0.0045403428,9.8314991e-05,9.8314991e-05,9.8314991e-05,0.00044061716,0.00044061716,0.0045403428,2.1937054e-05,2.1937054e-05,3.6168076e-05,0.00044061716,0.00072645487,0.00072645487,0.00072645487,0.00072645487,0.00072645487,0.00072645487
T1008,0.0093148966,0.00054828147,0.0037259587,0.0002017015,0.00090396329,0.013786047,0.00090396329,0.037259586,0.00090396329,0.0002017015,0.00090396329,0.00090396329,0.037259586,0.0014903835,0.0037259587,0.0002017015,0.037259586,0.037259586,0.00090396329,0.0002017015,0.00012233816,0.0037259587,0.00090396329,0.037259586,0.00090396329,4.5005718e-05,0.037259586,0.00090396329,0.037259586,0.00012233816,0.0002017015,0.0037259587,0.00090396329,4.5005718e-05,0.00012233816,0.00090396329,0.0002017015,0.0093148966,0.0014903835,0.0037259587,0.0002017015,0.0014903835,0.00090396329,0.00090396329,0.00090396329,0.0093148966,0.0014903835,0.0093148966,0.0093148966,0.00012233816,0.0093148966,0.0093148966,0.0093148966,4.5005718e-05,0.00054828147,0.00054828147,0.00033254953,0.0037259587,0.0037259587,0.0037259587,0.0037259587,0.00090396329,0.0037259587,0.00090396329,0.0037259587,0.0002017015,4.5005718e-05,0.0093148966,7.420186e-05,0.0002017015,0.00090396329,7.420186e-05,7.420186e-05,0.0002017015,7.420186e-05,0.0037259587,0.00054828147,2.7297362e-05,2.7297362e-05,2.7297362e-05,0.0002017015,2.7297362e-05,2.7297362e-05,0.00090396329,0.0002017015,4.5005718e-05,4.5005718e-05,0.0093148966,0.00033254953,0.0014903835,0.0002017015,0.00054828147,0.0037259587,0.0002017015,0.00090396329,0.0002017015,0.0093148966,0.0002017015,0.0002017015,0.00033254953,0.0002017015,0.00090396329,0.00033254953,0.024218731,0.024218731,0.024218731,0.024218731,0.024218731,0.024218731,0.024218731,0.00090396329,0.024218731,0.024218731,7.420186e-05,0.00090396329,7.420186e-05,0.00090396329,0.00054828147,0.024218731,0.0037259587,0.024218731,0.0014903835,0.0002017015,0.037259586,0.00090396329,0.00054828147,0.0002017015,0.00012233816,0.00012233816,0.00012233816,0.00012233816,0.0014903835,0.00054828147,0.00033254953,7.420186e-05,0.00054828147,0.00054828147,0.0037259587,0.00054828147,4.5005718e-05,0.0037259587,0.024218731,0,0.0014903835,0.0002017015,0.024218731,2.7297362e-05,0.037259586,0.0093148966,4.5005718e-05,0.0014903835,0.0093148966,0.0093148966,0.0093148966,0.0002017015,0.00033254953,0.00090396329,1.6556702e-05,1.6556702e-05,1.6556702e-05,1.6556702e-05,1.6556702e-05,1.6556702e-05,1.0042162e-05,1.0042162e-05,1.0042162e-05,1.0042162e-05,1.0042162e-05,1.0042162e-05,1.0042162e-05,1.0042162e-05,1.0042162e-05,1.0042162e-05,0.00033254953,0.00033254953,0.00033254953,0.0037259587,0.00054828147,1.6556702e-05,4.5005718e-05,4.5005718e-05,0.00012233816,0.0002017015,0.00090396329,0.00090396329,0.00090396329,0.00090396329,0.0002017015,0.00054828147,0.00090396329,0.00033254953,4.5005718e-05,0.00054828147,1.6556702e-05,4.5005718e-05,0.00090396329,7.420186e-05,0.00090396329,0.024218731,0.0093148966,0.0093148966,0.00033254953,0.024218731,7.420186e-05,2.7297362e-05,7.420186e-05,0.00090396329,4.5005718e-05,4.5005718e-05,4.5005718e-05,0.0002017015,0.0002017015,0.00090396329,1.0042162e-05,1.0042162e-05,1.6556702e-05,0.0002017015,0.00033254953,0.00033254953,0.00033254953,0.00033254953,0.00033254953,0.00033254953
T1010,0.0097337574,0.0021630572,0.014059872,0.00052478423,0.005407643,0.0097337574,0.0080033117,0.006974542,0.005407643,0.00052478423,0.005407643,0.005407643,0.006974542,0.021630572,0.014059872,0.00052478423,0.006974542,0.006974542,0.005407643,0.00052478423,0.00031829773,0.014059872,0.005407643,0.006974542,0.005407643,0.00011709521,0.006974542,0.005407643,0.006974542,0.00031829773,0.00052478423,0.014059872,0.005407643,0.00011709521,0.00031829773,0.005407643,0.00052478423,0.0097337574,0.021630572,0.014059872,0.00052478423,0.021630572,0.005407643,0.005407643,0.005407643,0.0097337574,0.021630572,0.0097337574,0.0097337574,0.00031829773,0.0097337574,0.0097337574,0.0097337574,0.00011709521,0.0021630572,0.0021630572,0.0008652229,0.014059872,0.014059872,0.014059872,0.014059872,0.005407643,0.014059872,0.005407643,0.014059872,0.00052478423,0.00011709521,0.0097337574,0.00019305734,0.00052478423,0.005407643,0.00019305734,0.00019305734,0.00052478423,0.00019305734,0.014059872,0.0021630572,7.1021841e-05,7.1021841e-05,7.1021841e-05,0.00052478423,7.1021841e-05,7.1021841e-05,0.005407643,0.00052478423,0.00011709521,0.00011709521,0.0097337574,0.0008652229,0.021630572,0.00052478423,0.0021630572,0.014059872,0.00052478423,0.005407643,0.00052478423,0.0097337574,0.00052478423,0.00052478423,0.0008652229,0.00052478423,0.005407643,0.0008652229,0.0049974777,0.0049974777,0.0049974777,0.0049974777,0.0049974777,0.0049974777,0.0049974777,0.005407643,0.0049974777,0.0049974777,0.00019305734,0.005407643,0.00019305734,0.005407643,0.0021630572,0.0049974777,0.014059872,0.0049974777,0.021630572,0.00052478423,0.006974542,0.005407643,0.0021630572,0.00052478423,0.00031829773,0.00031829773,0.00031829773,0.00031829773,0.021630572,0.0021630572,0.0008652229,0.00019305734,0.0021630572,0.0021630572,0.014059872,0.0021630572,0.00011709521,0.014059872,0.0049974777,0,0.021630572,0.00052478423,0.0049974777,7.1021841e-05,0.006974542,0.0097337574,0.00011709521,0.021630572,0.0097337574,0.0097337574,0.0097337574,0.00052478423,0.0008652229,0.005407643,4.3076932e-05,4.3076932e-05,4.3076932e-05,4.3076932e-05,4.3076932e-05,4.3076932e-05,2.6127489e-05,2.6127489e-05,2.6127489e-05,2.6127489e-05,2.6127489e-05,2.6127489e-05,2.6127489e-05,2.6127489e-05,2.6127489e-05,2.6127489e-05,0.0008652229,0.0008652229,0.0008652229,0.014059872,0.0021630572,4.3076932e-05,0.00011709521,0.00011709521,0.00031829773,0.00052478423,0.005407643,0.005407643,0.005407643,0.005407643,0.00052478423,0.0021630572,0.005407643,0.0008652229,0.00011709521,0.0021630572,4.3076932e-05,0.00011709521,0.005407643,0.00019305734,0.005407643,0.0049974777,0.0097337574,0.0097337574,0.0008652229,0.0049974777,0.00019305734,7.1021841e-05,0.00019305734,0.005407643,0.00011709521,0.00011709521,0.00011709521,0.00052478423,0.00052478423,0.005407643,2.6127489e-05,2.6127489e-05,4.3076932e-05,0.00052478423,0.0008652229,0.0008652229,0.0008652229,0.0008652229,0.0008652229,0.0008652229
T1011,0.0047794775,0.00042657827,0.001911791,0.00015692941,0.00070330864,0.0047794775,0.00070330864,0.017684067,0.00070330864,0.00015692941,0.00070330864,0.00070330864,0.011948694,0.0011595599,0.001911791,0.00015692941,0.011948694,0.011948694,0.00070330864,0.00015692941,9.5182515e-05,0.001911791,0.00070330864,0.011948694,0.00070330864,3.5015721e-05,0.011948694,0.00070330864,0.011948694,9.5182515e-05,0.00015692941,0.001911791,0.00070330864,3.5015721e-05,9.5182515e-05,0.00070330864,0.00015692941,0.0047794775,0.0011595599,0.001911791,0.00015692941,0.0011595599,0.00070330864,0.00070330864,0.00070330864,0.0047794775,0.0011595599,0.0047794775,0.0047794775,9.5182515e-05,0.0047794775,0.0047794775,0.0047794775,3.5015721e-05,0.00042657827,0.00042657827,0.00025873282,0.001911791,0.001911791,0.001911791,0.001911791,0.00070330864,0.001911791,0.00070330864,0.001911791,0.00015692941,3.5015721e-05,0.0047794775,5.7731133e-05,0.00015692941,0.00070330864,5.7731133e-05,5.7731133e-05,0.00015692941,5.7731133e-05,0.001911791,0.00042657827,2.1238127e-05,2.1238127e-05,2.1238127e-05,0.00015692941,2.1238127e-05,2.1238127e-05,0.00070330864,0.00015692941,3.5015721e-05,3.5015721e-05,0.0047794775,0.00025873282,0.0011595599,0.00015692941,0.00042657827,0.001911791,0.00015692941,0.00070330864,0.00015692941,0.0047794775,0.00015692941,0.00015692941,0.00025873282,0.00015692941,0.00070330864,0.00025873282,0.047794774,0.047794774,0.047794774,0.047794774,0.047794774,0.047794774,0.047794774,0.00070330864,0.047794774,0.047794774,5.7731133e-05,0.00070330864,5.7731133e-05,0.00070330864,0.00042657827,0.047794774,0.001911791,0.047794774,0.0011595599,0.00015692941,0.011948694,0.00070330864,0.00042657827,0.00015692941,9.5182515e-05,9.5182515e-05,9.5182515e-05,9.5182515e-05,0.0011595599,0.00042657827,0.00025873282,5.7731133e-05,0.00042657827,0.00042657827,0.001911791,0.00042657827,3.5015721e-05,0.001911791,0.047794774,0,0.0011595599,0.00015692941,0.047794774,2.1238127e-05,0.011948694,0.0047794775,3.5015721e-05,0.0011595599,0.0047794775,0.0047794775,0.0047794775,0.00015692941,0.00025873282,0.00070330864,1.2881594e-05,1.2881594e-05,1.2881594e-05,1.2881594e-05,1.2881594e-05,1.2881594e-05,7.8131005e-06,7.8131005e-06,7.8131005e-06,7.8131005e-06,7.8131005e-06,7.8131005e-06,7.8131005e-06,7.8131005e-06,7.8131005e-06,7.8131005e-06,0.00025873282,0.00025873282,0.00025873282,0.001911791,0.00042657827,1.2881594e-05,3.5015721e-05,3.5015721e-05,9.5182515e-05,0.00015692941,0.00070330864,0.00070330864,0.00070330864,0.00070330864,0.00015692941,0.00042657827,0.00070330864,0.00025873282,3.5015721e-05,0.00042657827,1.2881594e-05,3.5015721e-05,0.00070330864,5.7731133e-05,0.00070330864,0.047794774,0.0047794775,0.0047794775,0.00025873282,0.047794774,5.7731133e-05,2.1238127e-05,5.7731133e-05,0.00070330864,3.5015721e-05,3.5015721e-05,3.5015721e-05,0.00015692941,0.00015692941,0.00070330864,7.8131005e-06,7.8131005e-06,1.2881594e-05,0.00015692941,0.00025873282,0.00025873282,0.00025873282,0.00025873282,0.00025873282,0.00025873282
